2   2  12   12   2   10 2018  268
3   3  12   12   2    0 2018  269
1   2  12   12   2    2 2018  270
3   3  12   12   2    2 2018  271
1   1   9 -100   2    0 2018  272
3   3  12   10   3    1 2018  273
1   2  12    9   1    0 2018  274
3   4  12   12   2 -100 2018  275
2   3  12   12   2    3 2018  276
3   4  12   12   1    0 2018  277
3   4  12    9   2    3 2018  278
3   4  12   12   1    0 2018  279
2   3  12   12   1    0 2018  280
1   4  12   12   2    3 2018  281
3   3  12   12   1    0 2018  282
2   3 -90   12   2    0 2018  283
1   2  12   12   2 -100 2018  284
3   2  12 -100   1 -100 2018  285
2   2  12 -100   2 -100 2018  286
3   3  12   12   2 -100 2018  287
1   4  12   12   2    0 2018  288
2   3  12 -100   1    0 2018  289
1   2  11 -100   2 -100 2018  290
3   3  12   12   1    1 2018  291
3   3 -90  -90   1    3 2018  292
2   5  12   12   2    0 2018  293
1   2  12   12   2    2 2018  294
3   2   2 -100   2 -100 2018  295
1   3  12   12   2    2 2018  296
2   3  12 -100   2 -100 2018  297
1   4  12 -100   2 -100 2018  298
1   4  12   12   2    2 2018  299
3   4  12   12   2    0 2018  300
2   3  12   12   1    2 2018  301
3   3  12   12   2 -100 2018  302
1   3  12   12   1    0 2018  303
2   1  12   12   1    0 2018  304
3   3  12    4   2    0 2018  305
1   2  12   12   1    0 2018  306
3   4 -90  -90   2    0 2018  307
3   3 -90  -98   1    0 2018  308
2   4  11   11   2   30 2018  309
3   2  12   12   1 -100 2018  310
1   3  12 -100   2 -100 2018  311
1   3  12   12   2    0 2018  312
3   2  12   12   1    0 2018  313
3   3  12   12   1    0 2018  314
1   3  12   12   3   10 2018  315
3   4  12   12   3    5 2018  316
1   4  12 -100   1 -100 2018  317
2   1  12 -100   3 -100 2018  318
2   3  12   12   2    0 2018  319
1   1  12   12   1    0 2018  320
3   3  11 -100   2 -100 2018  321
1   3  12    8   1    0 2018  322
1   2  12  -98   1 -100 2018  323
3   3   9 -100   2 -100 2018  324
2   2 -98 -100   2 -100 2018  325
2   2   2 -100   3 -100 2018  326
1   1  11 -100   3 -100 2018  327
3   2  11 -100   2 -100 2018  328
2   3  12 -100   2 -100 2018  329
3   3  12    4   1 -100 2018  330
2   4  12   10   2    7 2018  331
3   4  12   12   2    0 2018  332
2   3 -90 -100   2 -100 2018  333
2   3  12   12   2 -100 2018  334
1   3  12   12   1 -100 2018  335
1   1  12 -100   2 -100 2018  336
2   3  12   12   2   14 2018  337
3   4  12   12   1    0 2018  338
3   3  12   12   2    2 2018  339
2   2  12   12   1    0 2018  340
3   3  12   12   2   15 2018  341
1   4  12    3   2  -99 2018  342
3   4  12   12   1    0 2018  343
2   2  12   12   1    0 2018  344
1   4  12   12   1 -100 2018  345
3   2   8 -100   2 -100 2018  346
2   2 -90   12   2   10 2018  347
1   3  10 -100   2 -100 2018  348
1   3  10 -100   3 -100 2018  349
3   1  12    1   2 -100 2018  350
2   1  12   12   1    0 2018  351
1   2  11    9   2 -100 2018  352
3   4  12 -100   2 -100 2018  353
1   4  12   12   2 -100 2018  354
1   4  12   12   1    0 2018  355
3   2  12 -100   1 -100 2018  356
3   5   9    8   1    0 2018  357
2   5  12   12   1    0 2018  358
1   3  12   12   2    0 2018  359
3   3  12   12   2    0 2018  360
2   3 -90 -100   2 -100 2018  361
1   3  12 -100   1 -100 2018  362
2   2  12 -100   2   15 2018  363
1   3  12   12   1    0 2018  364
3   4  12   12   2   15 2018  365
3   3 -90 -100   2 -100 2018  366
1   3  12   12   1    0 2018  367
3   4  12   12   1    1 2018  368
2   4  12   12   2    6 2018  369
1   2  12   12   1  -99 2018  370
1   5  12   12   2    2 2018  371
3   2  12   12   2    6 2018  372
1   3  12   12   1    5 2018  373
2   3 -90 -100   1 -100 2018  374
1   4  12   12   2    2 2018  375
3   3  12   12   2 -100 2018  376
2   2  12    5   2    2 2018  377
1   2  12 -100   2 -100 2018  378
1 -98  12 -100   2 -100 2018  379
2   2  12 -100   2  -99 2018  380
2   3  12    1   2    0 2018  381
3 -98 -98  -90   2 -100 2018  382
1   5  12 -100   1 -100 2018  383
3   1  12   12   3   10 2018  384
1   3  12   12   2    0 2018  385
1   3  12   12   2    2 2018  386
2   4  12   12   2    5 2018  387
1   3  12   12   2   10 2018  388
3 -99 -90  -90   2    0 2018  389
2   3 -98 -100   1 -100 2018  390
3   1  12 -100   3   15 2018  391
2   4   9 -100   2    3 2018  392
1   3 -98 -100   2 -100 2018  393
3   2   7 -100   2    2 2018  394
1   2  12   12   3   25 2018  395
3   4  12  -98   1    0 2018  396
2   3  12 -100   2 -100 2018  397
2   1  12   12   3    0 2018  398
1   4  12   12   1 -100 2018  399
1   3  12 -100   1 -100 2018  400
2   4  12   12   2    2 2018  401
2 -98 -98 -100   2 -100 2018  402
3   3 -98    2   2    0 2018  403
2   1   4 -100   2    0 2018  404
1   5  12 -100   2 -100 2018  405
2   3  12 -100   2 -100 2018  406
1   3  10 -100   2 -100 2018  407
2   4 -90  -90   1    0 2018  408
2   3   8 -100   2 -100 2018  409
1   4  12   12   1    3 2018  410
2   3 -90 -100   1 -100 2018  411
1   4  11 -100   1    0 2018  412
1   3 -90  -90   2    0 2018  413
2   3  12   12   2    0 2018  414
2 -98 -98 -100   3 -100 2018  415
1   5  12   12   1    0 2018  416
3   3  12   12   2    0 2018  417
3   2  12   12   2 -100 2018  418
2   1  12   12   2   10 2018  419
1   3  12   12   3   10 2018  420
2   3  11 -100   2 -100 2018  421
3   2  12   12   2    0 2018  422
2   3  12   12   2    2 2018  423
3   2 -98  -90   3    0 2018  424
2   3  12   11   1    1 2018  425
3   3  12    6   1    0 2018  426
2   4   1    3   2    0 2018  427
1   3  12   12   2    0 2018  428
2   5  12   12   1    2 2018  429
1   1  12   12   1    0 2018  430
3   3  12   12   2    0 2018  431
3   5  12   12   1    0 2018  432
2   3  12 -100   1 -100 2018  433
2   1  12   10   2    0 2018  434
1   3 -98 -100   2 -100 2018  435
1   3 -90 -100   1 -100 2018  436
1   3  12 -100   2 -100 2018  437
3   2  12    8   1 -100 2018  438
2   2  12   12   1    0 2018  439
3   2  12   12   2    0 2018  440
3   2  11   11   1    2 2018  441
3   2  12   12   2   15 2018  442
2   3 -90  -90   3 -100 2018  443
1   3  12 -100   1 -100 2018  444
3   3  12 -100   2 -100 2018  445
2   1  12   12   2    7 2018  446
3   2  12   12   3    5 2018  447
1   2  12   12   2    5 2018  448
3   2 -90 -100   2 -100 2018  449
2   3 -98 -100   2 -100 2018  450
1   2  12   12   2    0 2018  451
3   2  12   12   2 -100 2018  452
2   3  12 -100   1 -100 2018  453
3   2  12   12   1    1 2018  454
1   3  12   12   2    0 2018  455
1   3  12 -100   1 -100 2018  456
3   3  12 -100   2 -100 2018  457
3   2  12 -100   1 -100 2018  458
1   3  12 -100   2 -100 2018  459
2   3  12 -100   2    2 2018  460
3   4  12   12   2    0 2018  461
3   4  12    8   1    5 2018  462
3   3  12   12   2    2 2018  463
